"Title";"ItemType";"Size";"ItemState";"DirName";"DeletedByName";"DeletedDate";"Id"
"VDL_Template DD - 43X4 - v3.0_Hitachi _7500114693_4300-NN-MR-X40000123.xlsx";"File";"7882800";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Mandotti Alessia";"11/13/2023 9:59:41 AM";"54ede1b7-377b-4d74-a267-3b81c15a2831"
"VDL_Template DD - 43X4 - v3.0_HILTI_1.xlsx";"File";"7193877";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Mancini Stefano";"11/27/2023 11:18:52 AM";"2745133f-2974-4fdc-a7f2-3a41da749f41"
"VDL_Template DD - 43X4 - v3.0_CheckStatus.xlsx";"File";"7754978";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Vignati Gregorio";"11/28/2023 8:24:45 AM";"cb542903-fb77-441b-90ea-75ac9702456d"
"VDL_Template DD - 43X4 - v3.0_CheckStatus.xlsx";"File";"17018173";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Vignati Gregorio";"11/28/2023 8:23:38 AM";"c64d1214-cedd-4540-85eb-7ca724e7f5ba"
"VDL_Template DD - 43X4 - v3.0.xlsx";"File";"7187884";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Yadav Asha";"11/1/2023 8:07:23 AM";"1168594c-ba81-4189-b06e-dabe27972af0"
"VDL_Template DD - 43X4 - v3.0 LEWA.xlsx";"File";"7183544";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Vaity Dharmesh K (Mumbai - Machinery)";"11/29/2023 8:47:42 AM";"c17dd44f-b23c-4fb2-849d-d57627d01195"
"VDL_Template DD - 43X4 - v3.0 LEWA.xlsx";"File";"42973087";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Prasad Abhishek";"11/10/2023 9:35:29 AM";"4c0847d4-1f37-4a8b-8b4f-f94dc051d222"
"VDL_Template DD - 43X4 - v3.0 LEWA.xlsx";"File";"50203465";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Vaity Dharmesh K (Mumbai - Machinery)";"11/29/2023 8:32:36 AM";"193cb7e7-8e1d-4ab8-ac21-f241494a076a"
"VDL_Template DD - 43X4 - v3.0 KANOO.xlsx";"File";"42988801";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Prasad Abhishek";"11/9/2023 6:04:30 PM";"e67e7e0b-18b6-4d27-b8ba-56c5f6cf0243"
"VDL_Template DD - 43X4 - v3.0 KANOO.xlsx";"File";"7187386";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Prasad Abhishek";"11/9/2023 5:21:12 PM";"b7eb16e8-0a1f-491c-8996-ef26c0a4514d"
"VDL_Template DD - 43X4 - v3.0 (TSSC 3 docs added).xlsx";"File";"14330298";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Parabiaghi Matteo";"11/9/2023 10:52:13 AM";"f5d723d8-482e-4d47-ac17-baad6555f829"
"VDL_Template DD - 43X4 - COPERION-FY-MR-804.xlsx";"File";"14741110";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Nastro Ada";"11/6/2023 11:11:23 AM";"5e2beb89-b48a-4707-9c25-8449808a71fd"
"VDL_Template DD - 43X4 - 4300-BN-VD-PLX4X4B39040101_L.xlsx";"File";"11124039";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Renna Gaspare";"10/31/2023 9:52:10 AM";"1d339360-defe-4510-9aac-188546fb600c"
"VDL_Template DD - 43X4 - 4300-BN-VD-PLX4X4B39040101_L.xlsx";"File";"7200394";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Renna Gaspare";"10/31/2023 10:09:27 AM";"a78b2fc8-5d0e-40ed-8546-f75f98c3b699"
"VDL_Template DD - 43X4 - 4300-BN-VD-PLX4X4B36040201_L.xlsx";"File";"7193250";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Renna Gaspare";"10/31/2023 10:09:28 AM";"8f4d6604-6442-4ee0-9fbc-34ce27081808"
"VDL_Template DD - 43U4- TSSC.xlsx";"File";"19519906";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Ciocca Andrea";"11/9/2023 11:12:12 AM";"d543caa0-4d18-46e8-b705-52c3b97dd8a7"
"VDL_Template DD - 43P4 - v2.5_x187H.xlsx";"File";"43308830";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Harbig Eleonora Cristina";"10/27/2023 9:26:42 AM";"9d24c331-5075-42a2-8bde-ab74d627a8c3"
"VDL_Template DD - 43P4 - v2.5_x187.xlsx";"File";"57817623";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Harbig Eleonora Cristina";"10/27/2023 9:26:42 AM";"f8104575-ac24-4ed2-8e2f-4a669353ee8a"
"VDL_Template DD - 43P4 - v2.5_X175.xlsx";"File";"101052782";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Harbig Eleonora Cristina";"9/15/2023 10:51:08 AM";"1ddb3654-b36a-4787-8c36-da07ce9e1dd5"
"VDL_Template DD - 43P4 - v2.5_185_WELDING.xlsx";"File";"28933497";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Harbig Eleonora Cristina";"9/28/2023 1:41:16 PM";"ee394c4b-6746-49c5-ab14-fc172bfaa525"
"VDL_Template DD - 4300-FY-MR-X40000820_3.11.2023.xlsx";"File";"7358476";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Renna Gaspare";"11/3/2023 2:37:01 PM";"16446824-fbdc-4035-8b9a-27b1046d9925"
"VDL_Template DD - 4300-FY-MR-X40000820_3.11.2023.xlsx";"File";"7180796";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Nastro Ada";"11/3/2023 1:45:36 PM";"c57dd1ec-426f-449e-9f60-25b822167342"
"VDL_Template DD - 4300-BQ-VD-PLX4136B230001_PT3.xlsx";"File";"520855";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Ciocca Andrea";"10/30/2023 3:08:42 PM";"97421f83-24f8-4be6-9fdc-e7f2c9ffe048"
"VDL_Template DD - 4300-BQ-VD-PLX4136B230001_PT2.xlsx";"File";"2457551";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Yadav Asha";"10/26/2023 1:04:12 PM";"f832722a-fd91-46a4-aa7e-ffe368176d1e"
"VDL_Template DD - 4300-BQ-VD-PLX4136B230001.xlsx";"File";"11994087";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Ciocca Andrea";"10/20/2023 4:26:49 PM";"eebd866f-64d1-45a0-94eb-5f050f517660"
"VDL_Template DD - 4300-BQ-VD-PLX4136B230001.xlsx";"File";"11835994";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Ciocca Andrea";"10/23/2023 7:39:59 AM";"df3b5ac6-034b-420c-acdf-fe54e10d7f47"
"VDL_Template DD - 4300-BN-VD-PLX4X4B39001_L.xlsx";"File";"1314101";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Ciocca Andrea";"10/30/2023 4:24:14 PM";"212b7da8-d58f-4fc0-8d5b-87caf90bf6e7"
"VDL_Template DD - 4300-BN-VD-PLX4X4B39001_L.xlsx";"File";"1410359";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Ciocca Andrea";"10/30/2023 4:08:48 PM";"930ef7b1-2b0b-4dfd-9f94-ef056960f739"
"VDL_Template DD - 4300-BN-VD-PLX4X4B390001_L.xlsx";"File";"1410240";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Ciocca Andrea";"10/30/2023 5:01:41 PM";"3ac2e37e-237e-4e50-b0ac-2f3ec95c1c6d"
"VDL_Template DD - 4300-BN-VD-PLX4X4B36040201_L.xlsx";"File";"7193649";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Renna Gaspare";"10/31/2023 9:52:13 AM";"c3565a92-8b1a-4f00-ac8a-c09ae1d43234"
"VDL Lewa.xlsx";"File";"894688";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Prasad Abhishek";"11/10/2023 9:37:44 AM";"e08db0d1-cf2b-4633-adb8-cc9ca9ab17b8"
"VDL 3.0 TSSC 3 docs added_1.xlsx";"File";"7185440";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Ciocca Andrea";"11/9/2023 11:10:35 AM";"ca4a3b16-9468-433a-bef5-36152155a178"
"VDL 3.0 TSSC 3 docs added_1.xlsx";"File";"7185439";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Ciocca Andrea";"11/9/2023 11:02:28 AM";"6864d0b9-7c44-4ecc-abf1-dceab11f42fe"
"VDL 3.0 TSSC 3 docs added.xlsx";"File";"7609391";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Parabiaghi Matteo";"11/9/2023 10:58:00 AM";"3fbc1fbf-70a5-426d-9bec-5cfdf605f164"
"VDL 3.0 TSSC 3 docs added.xlsx";"File";"7609392";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Ciocca Andrea";"11/9/2023 11:01:08 AM";"b503ebe5-0819-4735-bb15-44a57b8fe1f0"
"Upload Area";"Folder";"194";"FirstStageRecycleBin";"sites/vdm_43X4/V_46689/7500112637/4300-KK-VD-CTX4X4K541041-000";"Parab Sheetal (Mumbai - Instrumentation)";"10/3/2023 6:38:46 AM";"4137bb48-ee9e-4524-a79d-796dbe6f2c7b"
"Upload";"Folder";"152";"FirstStageRecycleBin";"sites/vdm_43X4/V_34309/7500109834/4300-NN-VD-EEX4136N410068-001";"Mandotti Alessia";"9/26/2023 7:38:24 AM";"abad3663-a6c1-4cdc-8169-bfc85d7c6ceb"
"Transmittal(S)-001.pdf";"File";"120607";"FirstStageRecycleBin";"sites/vdm_43X4/V_2201/7500112082/4300-KK-VD-PLX4X4K341221-000";"Malpure Priyadarshini (Mumbai - Instrumentation)";"9/25/2023 9:23:50 AM";"bb7610bb-9c78-43b2-9e9f-da0884efbbd1"
"test";"ListItem";"192";"FirstStageRecycleBin";"sites/vdm_43X4/Lists/Vendors";"Cereser Elio";"10/11/2023 7:21:15 AM";"1ccc2fa7-75db-42e5-a22a-8ad3a75fb826"
"Template.xlsx";"File";"7158141";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Zambrano Erika";"11/27/2023 3:33:42 PM";"a318a709-656b-4ae7-be43-85410ddd8a8f"
"TCM- CRS";"Folder";"152";"FirstStageRecycleBin";"sites/vdm_43X4/V_4211/7500110137/4300-GG-VD-QCX4136G330002-002";"Renna Gaspare";"11/2/2023 11:01:36 AM";"e8e1627d-3b44-4325-87e9-0bd51c3b5da0"
"TCM + Company vendor responses";"Folder";"1681651";"FirstStageRecycleBin";"sites/vdm_43X4/V_72463/7500111171/4300-FY-VD-PLX4136F230001-003";"Kumar Dharmendra (Mumbai - SYSPA)";"10/13/2023 4:30:59 AM";"f022f114-41c6-48ce-a0c3-a3e11eb65e5e"
"SVOL r 24 - 4300 BOROUGE - SEPTEMBER.xlsx";"File";"616867";"FirstStageRecycleBin";"sites/vdm_43X4/V_35713/7500109870/4300-BQ-VD-PPX4136B010002-000";"DigitalDocuments_4300";"9/14/2023 2:44:06 PM";"ddca1592-ce15-46c6-93a6-eb1d0021ba8a"
"SVOL r 24 - 4300 BOROUGE - SEPTEMBER.pdf";"File";"111786";"FirstStageRecycleBin";"sites/vdm_43X4/V_35713/7500109870/4300-BQ-VD-PPX4136B010002-000";"DigitalDocuments_4300";"9/14/2023 2:44:04 PM";"689b3e8c-107e-40ac-85bc-4c03d3f88dd9"
"SPEDICATO CMTD";"Folder";"625628";"FirstStageRecycleBin";"sites/vdm_43X4/V_68154/7500109877/4300-XH-VD-MLX4X40000X507706-001";"Harbig Eleonora Cristina";"10/16/2023 8:04:15 AM";"dfdf9a25-24ee-42e0-87ce-21b5404aa5bc"
"S-Curve - Itemized_September.xlsx";"File";"667988";"FirstStageRecycleBin";"sites/vdm_43X4/V_68154/7500113559/4300-KK-VD-PPX4X4K751161-000";"DigitalDocuments_4300";"10/24/2023 10:42:33 AM";"ba5bb228-82b8-469f-82a9-c12e13169bf3"
"S-Curve - Itemized_October.xlsx";"File";"669442";"FirstStageRecycleBin";"sites/vdm_43X4/V_68154/7500113559/4300-KK-VD-PPX4X4K751161-000";"DigitalDocuments_4300";"10/24/2023 10:42:33 AM";"54b528da-584a-4ca0-a320-069a33a2031e"
"SCH-70502 September.pdf";"File";"629718";"FirstStageRecycleBin";"sites/vdm_43X4/V_68154/7500113559/4300-KK-VD-PPX4X4K751161-000";"DigitalDocuments_4300";"10/24/2023 10:42:32 AM";"9c782a24-0d91-4024-b39c-d96b46c34829"
"SCH-70502 October.pdf";"File";"629438";"FirstStageRecycleBin";"sites/vdm_43X4/V_68154/7500113559/4300-KK-VD-PPX4X4K751161-000";"DigitalDocuments_4300";"10/24/2023 10:42:32 AM";"3c41bc76-bde0-4f2b-a40a-036eeb0e696b"
"REJECTED";"Folder";"382";"FirstStageRecycleBin";"sites/vdm_43X4/V_26336/7500111115/4300-GG-VD-RDX4136G440038-001";"Zecchino Alessandro";"10/18/2023 8:55:53 AM";"fff49023-83df-49e6-85a5-27266ced957a"
"REJECTED";"Folder";"1554130";"FirstStageRecycleBin";"sites/vdm_43X4/V_4568/7500111372/4300-KK-VD-IBX4X4K230004-001";"Grilletta Giampiero";"9/25/2023 9:28:21 AM";"79824d75-3e03-4cbc-a4c6-3efb366ef691"
"REJECTED";"Folder";"382";"FirstStageRecycleBin";"sites/vdm_43X4/V_26336/7500111115/4300-GG-VD-RDX4136G440037-001";"Zecchino Alessandro";"10/18/2023 8:57:18 AM";"abba36be-af5c-4052-80b7-a39824038d59"
"REJECTED";"Folder";"382";"FirstStageRecycleBin";"sites/vdm_43X4/V_26336/7500111115/4300-GG-VD-RDX4136G440036-001";"Zecchino Alessandro";"10/18/2023 8:58:20 AM";"dccdede2-724e-43a4-aeca-76fd336f2376"
"RE_ B4 XLPE # List of Pending VD from Automation.msg";"File";"4668403";"FirstStageRecycleBin";"sites/vdm_43X4/V_15411/7500106151/4300-GP-VD-IDX4136G100093-001";"Surpur Viraj (Mumbai - Machinary)";"11/8/2023 1:32:06 PM";"7802c389-6bd9-4d38-8375-81985d3ab254"
"PERSONENI COMMENT";"Folder";"152";"FirstStageRecycleBin";"sites/vdm_43X4/V_11145/7500110414/4300-XH-VD-DSX4X40000X561404-001";"Harbig Eleonora Cristina";"9/13/2023 12:06:21 PM";"83d452bb-ee40-48ae-8902-463c59fac794"
"ORIGINAL_OFV";"Folder";"816355";"FirstStageRecycleBin";"sites/vdm_43X4/V_8107/7500108723/4300-JK-VD-QCX4X4J04000006-001";"Azzara' Giovanni";"11/7/2023 10:38:59 AM";"39a6b45e-ba5a-48c4-9746-3d09a981b1b8"
"original_cmtt";"Folder";"152";"FirstStageRecycleBin";"sites/vdm_43X4/V_36850/7500108331/4300-CF-VD-QPX4X4C370000000008-002";"Ayerkar Mrinalini (Mumbai - DOCUM)";"9/12/2023 9:21:47 AM";"7a6d6778-8a71-4c28-b5e7-978d882bdc6e"
"Orders to suppliers.zip";"File";"6658378";"FirstStageRecycleBin";"sites/vdm_43X4/V_35713/7500109870/4300-BQ-VD-PPX4136B010002-000";"DigitalDocuments_4300";"9/14/2023 2:44:03 PM";"380c64ac-6607-47ec-9070-647712ce669d"
"OFV ORIGINAL";"Folder";"1067076";"FirstStageRecycleBin";"sites/vdm_43X4/V_4211/7500110137/4300-GG-VD-QCX4136G330002-002";"Renna Gaspare";"11/2/2023 11:05:36 AM";"e209b10a-ea96-41dd-bc92-d9c7aaa9d88f"
"OFV";"Folder";"4338755";"FirstStageRecycleBin";"sites/vdm_43X4/V_4568/7500111372/4300-KK-VD-QCX4X4K230003-000";"Grilletta Giampiero";"10/12/2023 11:03:07 AM";"ac7a4d4a-b135-4978-96ce-68e7f5ec92dc"
"OFV";"Folder";"574923";"FirstStageRecycleBin";"sites/vdm_43X4/V_2248/7500114950/4300-NN-VD-QCX4X40000N9200016-000";"Andaloro Marco";"11/17/2023 1:32:39 PM";"59fc684e-cf35-40ab-b193-a734026531d2"
"OFV";"Folder";"152";"FirstStageRecycleBin";"sites/vdm_43X4/V_4211/7500110137/4300-GG-VD-QCX4136G330002-002";"Renna Gaspare";"11/2/2023 11:07:10 AM";"357d84bb-8ec4-40dc-a581-d5ba16b3edd6"
"OFV";"Folder";"6277144";"FirstStageRecycleBin";"sites/vdm_43X4/V_51158/7500111049/4300-KK-VD-ISX4X4K220001-001";"Grilletta Giampiero";"9/13/2023 9:39:06 AM";"800fe3cf-6e65-4c0a-ab60-0b08d4f7a366"
"NOTES ON 4300-BQ-VD-LGX4136B010001 RevQ - with Elma comments 11sep23.PDF";"File";"11344046";"FirstStageRecycleBin";"sites/vdm_43X4/V_35713/7500109870/4300-BQ-VD-LGX4136B010001-003";"Mainardi Alessandro";"9/14/2023 9:56:42 AM";"121f14fc-89e1-484f-bd05-80c518232714"
"notes by client 4300-BQ-VD-QCX4136B010001_Q1 with Elma comments 231018.pdf";"File";"970067";"FirstStageRecycleBin";"sites/vdm_43X4/V_35713/7500109870/4300-BQ-VD-QCX4136B010001-005";"Parabiaghi Matteo";"10/19/2023 1:11:13 PM";"d40a6a48-cd75-4d7b-b46d-84f9f3a976ac"
"Native File";"Folder";"16973664";"FirstStageRecycleBin";"sites/vdm_43X4/V_34309/7500109834/4300-NN-VD-EEX4136N410068-001";"Mandotti Alessia";"9/26/2023 7:39:05 AM";"b80ef561-163e-4d03-87f8-52067034a0b9"
"Native";"Folder";"184";"FirstStageRecycleBin";"sites/vdm_43X4/V_46689/7500112637/4300-KK-VD-CTX4X4K541041-000";"Parab Sheetal (Mumbai - Instrumentation)";"10/3/2023 6:38:46 AM";"3d88a92e-8dd3-4b77-822a-fb1634ee6acd"
"MR-509 VDL_Template DD - v2.4 - Add 11.09.23 - Copy.xlsx";"File";"2010503";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Choure Prasad (Mumbai - Stequ)";"9/11/2023 3:15:24 PM";"3d58e284-cee0-462e-80cf-5f7b67faa232"
"MR-506 VDL_Template DD - v2.4 - Addition 15.11.23.xlsx";"File";"8286035";"FirstStageRecycleBin";"sites/vdm_43X4/VDL_Import";"Carta Raffaele";"11/15/2023 2:01:04 PM";"73ab318a-dbf1-4f25-823b-5c8ac63ca90a"
"MPR-Monthly Progress Report_September.pdf";"File";"210841";"FirstStageRecycleBin";"sites/vdm_43X4/V_68154/7500113559/4300-KK-VD-PPX4X4K751161-000";"DigitalDocuments_4300";"10/24/2023 10:42:32 AM";"66a55b73-b052-4c8a-bb7c-aa4a9099784f"
"MPR-Monthly Progress Report_October.pdf";"File";"217502";"FirstStageRecycleBin";"sites/vdm_43X4/V_68154/7500113559/4300-KK-VD-PPX4X4K751161-000";"DigitalDocuments_4300";"10/24/2023 10:42:31 AM";"4bcd943a-c425-4420-af94-00d632e04c31"
"mdr index";"Folder";"584914";"FirstStageRecycleBin";"sites/vdm_43X4/V_1329/7500112382/4300-KK-VD-DLX4X40000K423531-000";"Asarinte Valappil Dijin (Mumbai - Instrumentation)";"9/25/2023 6:49:55 AM";"1669b1c5-7185-40ae-9db1-848600348849"
