"Title";"ItemType";"Size";"ItemState";"DirName";"DeletedByName";"DeletedDate";"Id"
"ANTMDIX-V220-VA20-LR006-V220-20-1_IS1.sha";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"10/21/2023 12:09:37 AM";"1c1e42df-f5fb-45d4-9638-1e9f18ffcb61"
"ANTMDIX-V220-VA20-LR006-V220-20-1_IS1.pcf";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"10/21/2023 12:10:08 AM";"050d9295-ead3-4148-a148-7b0493c61c85"
"ANTMDIX-V220-VA20-LR006-V220-20-1_IS1.pcf";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"10/21/2023 12:10:37 AM";"c4780af5-f90c-4695-834f-e377edeee578"
"ANTMDIX-V220-VA20-LR006-V220-20-1_IS0.sha";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"9/9/2023 6:40:13 AM";"fbbba117-7e30-4846-9eeb-8c9ac40fec55"
"ANTMDIX-V220-VA20-LR006-V220-20-1_IS0.sha";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"9/9/2023 6:39:28 AM";"ee0a3db9-80dd-4d36-b547-86cbba6cb1e1"
"ANTMDIX-V220-VA20-LR006-V220-20-1_IS0.pcf";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"9/9/2023 6:39:56 AM";"1b7506cb-adfc-4323-9b47-53fb506c811c"
"ANTMDIX-V220-VA20-LR006-V220-20-1_IS0.pcf";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"9/9/2023 6:38:52 AM";"cd5599d0-a54d-4c3b-b134-fd75d4ce4e33"
"ANTMDIX-V220-VA10-LR022-V220-20-1_IS0.sha";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"10/5/2023 4:32:45 PM";"918e890e-c506-41af-ab37-bd3bea71c6fc"
"ANTMDIX-V220-VA10-LR022-V220-20-1_IS0.sha";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"10/5/2023 4:33:12 PM";"1e54fdac-6565-4884-8660-9390c7fb96dc"
"ANTMDIX-V220-VA10-LR022-V220-20-1_IS0.pcf";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"10/5/2023 4:32:17 PM";"5b3288b3-06a9-4aa3-98ac-cbb30ee41ff2"
"ANTMDIX-V220-VA10-LR021-V220-20-1_IS0.sha";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"11/8/2023 7:41:48 PM";"41186b06-f10c-4ee5-af2e-800734ff5c7e"
"ANTMDIX-V220-VA10-LR021-V220-20-1_IS0.sha";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"11/8/2023 7:44:19 PM";"4564a4fb-4122-468f-82a3-c0316976ab59"
"ANTMDIX-V220-VA10-LR021-V220-20-1_IS0.pcf";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"11/8/2023 7:44:16 PM";"de20dcc1-155c-4bb6-b8d2-40c60a0d4aee"
"ANTMDIX-V220-VA10-LR021-V220-20-1_IS0.pcf";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"11/8/2023 7:41:28 PM";"774b5bdf-6c9b-43be-b29a-95653bef68ab"
"ANTMDIX-V220-VA10-LR020-V220-20-1_IS0.sha";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"11/30/2023 1:47:57 PM";"250d625d-0b6c-4d7d-8ac2-7df41a7b6c10"
"ANTMDIX-V220-VA10-LR020-V220-20-1_IS0.sha";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"11/30/2023 1:48:11 PM";"40a631f1-2ee1-4748-a300-19e6274b0027"
"ANTMDIX-V220-VA10-LR020-V220-20-1_IS0.pcf";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"11/30/2023 1:50:15 PM";"05f3620e-9568-46d5-b0cd-a98446f22cda"
"ANTMDIX-V220-VA10-LR019-V220-20-1_IS0.sha";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"9/9/2023 6:39:57 AM";"a4536e23-d85f-465c-b0ec-972fcb7d8cb4"
"ANTMDIX-V220-VA10-LR019-V220-20-1_IS0.sha";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"9/9/2023 6:40:30 AM";"753fb97a-74d9-4abb-9e54-d34515264577"
"ANTMDIX-V220-VA10-LR019-V220-20-1_IS0.pcf";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"9/9/2023 6:40:50 AM";"e66e1c54-7ed3-48af-83b4-f00f4ca166eb"
"ANTMDIX-V220-VA10-LR019-V220-20-1_IS0.pcf";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"9/9/2023 6:40:48 AM";"a3d93afb-5cd0-442c-8fc9-c8d711a20460"
"ANTMDIX-V220-VA10-LR018-V220-20-1_IS0.sha";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"10/24/2023 5:33:31 AM";"b3abac0c-9ca2-4c71-8045-4629e5e94891"
"ANTMDIX-V220-VA10-LR018-V220-20-1_IS0.sha";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"10/24/2023 5:32:30 AM";"d0edc5fa-80bd-47b4-9509-4dd8c68f969b"
"ANTMDIX-V220-VA10-LR018-V220-20-1_IS0.pcf";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"10/24/2023 5:32:31 AM";"e657ec8a-6f53-45b2-b150-808f7c0756e4"
"ANTMDIX-V220-VA10-LR018-V220-20-1_IS0.pcf";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"10/24/2023 5:32:30 AM";"fa282fbf-b963-4564-90f1-5a1f27c295ca"
"ANTMDIX-V220-VA10-LR013-V220-20-1_IS0.sha";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"11/15/2023 1:53:08 AM";"12d0a40a-4159-48ba-96b0-35f7410d455c"
"ANTMDIX-V220-VA10-LR013-V220-20-1_IS0.sha";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"11/15/2023 1:55:28 AM";"b3ad7a95-1a37-4676-9630-2ba1c9a0c457"
"ANTMDIX-V220-VA10-LR013-V220-20-1_IS0.pcf";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"11/15/2023 1:53:15 AM";"c1b9f188-2932-4018-8d0d-60ae4548fab1"
"ANTMDIX-V220-VA10-LR013-V220-20-1_IS0.pcf";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"11/15/2023 1:53:30 AM";"14b74cc0-fdd3-485b-9581-9734b3b28b8b"
"ANTMDIX-V220-VA10-LR011-V220-20-1_IS0.sha";"ListItem";"940";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"9/2/2023 9:57:29 PM";"39540f43-b18c-4833-bf6a-e2263f6ccceb"
"ANTMDIX-V220-VA10-LR011-V220-20-1_IS0.sha";"ListItem";"1004";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"9/2/2023 9:54:39 PM";"d367e07d-d9ab-4ca3-99c0-c640ed741150"
"ANTMDIX-V220-VA10-LR011-V220-20-1_IS0.pcf";"ListItem";"1004";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"9/2/2023 9:55:06 PM";"ff419920-1533-45bc-9662-addd7d56ea1c"
"ANTMDIX-V220-VA10-LR011-V220-20-1_IS0.pcf";"ListItem";"940";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"9/2/2023 9:51:33 PM";"f653337b-3de0-4a98-b42f-6f55b08e45bc"
"ANTMDIX-V220-VA10-LR009-V220-20-1_IS0.sha";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"9/9/2023 6:40:01 AM";"3432be3a-334f-456d-adc2-5762fdd6d198"
"ANTMDIX-V220-VA10-LR009-V220-20-1_IS0.sha";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"9/9/2023 6:39:32 AM";"d827e6d3-5986-49e9-8606-56e96eca8871"
"ANTMDIX-V220-VA10-LR009-V220-20-1_IS0.pcf";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"9/9/2023 6:38:53 AM";"745a1527-ac18-495f-a933-ada83ae17ded"
"ANTMDIX-V220-VA10-LR009-V220-20-1_IS0.pcf";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"9/9/2023 6:40:37 AM";"59403cfa-bd5e-493e-8903-953f03a2fda0"
"ANTMDIX-V220-ET04-LR563-V220-20-1_IS1.sha";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"10/8/2023 5:24:11 PM";"fb1efdaa-5d70-4bc6-af3b-36df8d7ec1ff"
"ANTMDIX-V220-ET04-LR563-V220-20-1_IS1.sha";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"10/8/2023 5:24:27 PM";"32136be4-0858-428e-aecd-424e4ab83976"
"ANTMDIX-V220-ET04-LR563-V220-20-1_IS1.pcf";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"10/8/2023 5:26:21 PM";"f0cfbd8c-4082-4f8c-b706-69fdedf93334"
"ANTMDIX-V220-ET04-LR548-V220-20-1_IS1.sha";"ListItem";"1008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"10/14/2023 10:21:13 PM";"9674541f-4eb3-4b83-9826-60f043d7c601"
"ANTMDIX-V220-ET04-LR548-V220-20-1_IS1.sha";"ListItem";"944";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"10/14/2023 10:18:27 PM";"48acaf20-70b6-4ba3-9d5b-f073cf2f9fe4"
