"Title";"ItemType";"Size";"ItemState";"DirName";"DeletedByName";"DeletedDate";"Id"
"Y8603.vsd";"File";"883477";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:55:40 AM";"7026bd58-0795-42eb-b5de-e8ed5aefd177"
"Y86021.vsd";"File";"875067";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:13 AM";"11a47760-091d-4cf6-8ce3-f6b6c503fcb5"
"Y8602.vsd";"File";"875285";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:57:48 AM";"3bc9c6b7-e4e9-4b20-9ad2-b71428535e30"
"Y86011.vsd";"File";"875066";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:13 AM";"347815e2-69c1-4091-a469-9687036195fc"
"Y8601.vsd";"File";"875285";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:57:44 AM";"2085d882-f20b-48dd-9c96-fe30e5eeba67"
"Y79961.vsd";"File";"894522";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:15 AM";"af3f2f95-fcea-4521-8c24-15d6a27bfe9c"
"Y7996.vsd";"File";"894742";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:55:29 AM";"03bcaabb-7a10-4f59-a8e3-3c917ec6850b"
"Y79951.vsd";"File";"893522";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:11 AM";"5199d77d-b658-40ad-a40d-2d30035c268a"
"Y7995.vsd";"File";"893745";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:55:23 AM";"379c549e-d1f1-4244-b101-99703c9b0ef2"
"Y79921.vsd";"File";"893526";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:15 AM";"d5b9fe59-5934-4366-801b-a797f063cea3"
"Y7992.vsd";"File";"893746";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:55:07 AM";"124c73e8-5654-4b8c-a4b4-7bddd05aba02"
"Y7985.vsd";"ListItem";"816";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:34:18 AM";"78787689-f21b-42c2-9b3f-f9c81b430c0a"
"Y7985.vsd";"ListItem";"752";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:33:22 AM";"faae1ffd-752c-48a7-8830-989b8f781d08"
"Y7980.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:29:58 AM";"6157d74b-281c-439e-bddb-29fbb9953f7b"
"Y7980.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:37:43 AM";"44564edc-bf1a-42c2-b38f-12c1d22b4223"
"Y7968.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:30:45 AM";"083714aa-c7ce-4932-961f-f5eeb22091b8"
"Y7968.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:29:33 AM";"073146b4-c1c2-4a51-ad70-9aba65149761"
"Y7967.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:36:44 AM";"ae76df9a-fad5-43dc-9546-8b08b59943a8"
"Y7966.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:37:49 AM";"71ea08a3-7ebd-4c9e-9a38-a6a34c506bc0"
"Y7965.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:39:24 AM";"ed01c219-123d-4dd5-b952-da51e1285e11"
"Y7964.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:34:35 AM";"36e54fc6-3843-4c1d-91ea-6584c9da39d7"
"Y7964.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:34:03 AM";"845079dc-92cb-44b8-9809-dbc6820771d8"
"Y7963.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:35:40 AM";"21c4530e-349f-46c6-8a35-957886fdab53"
"Y7963.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:29:49 AM";"a4d058de-f644-41ab-8597-603493fd67ad"
"Y7962.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:32:28 AM";"cf127f94-9d99-4f7a-9f8d-2e1c77fe3ed4"
"Y7962.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:32:01 AM";"cf3026b1-6201-4111-a8e5-0c0108d74741"
"Y79121.vsd";"File";"909371";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:16 AM";"f1d1de53-f367-4eaf-beb9-fbf9e43a4376"
"Y7912.vsd";"File";"909592";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:55:33 AM";"c53d1f3b-9b82-4c9d-997e-14b6c8f1f5e8"
"Y7591.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:33:19 AM";"44a9a44f-d59f-440b-813e-b3554047f377"
"Y7591.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:38:50 AM";"b63e1fa1-8d26-47f6-9cf1-732cb190f27d"
"Y7590.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:34:11 AM";"9b5b995e-0b61-49bb-b70a-5f4e1b8bf70f"
"Y7590.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:39:27 AM";"8187356a-5aa0-4ea2-a6b9-13a17fd76d65"
"Y7589.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:30:48 AM";"5859c2f7-e465-4c78-98ed-2d8e3a27b2f8"
"Y7588.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:35:33 AM";"6f81ff7f-c286-4359-8e47-cbd9b13cb8f3"
"Y7588.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:31:21 AM";"5f04aec3-2ce7-4f6f-a1db-b97d73785771"
"Y7587.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:30:47 AM";"de9634ea-7bd3-4123-9ba2-edf888dbf71c"
"Y7586.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:32:50 AM";"df2f8273-1cfa-4309-a690-aaa3fcbf02ab"
"Y7586.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:34:30 AM";"d56de0b3-e440-4749-ae11-772effdffbfe"
"Y7584.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:35:43 AM";"0e881ac2-a9e0-4b06-9881-0211f954eab2"
"Y7584.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:30:20 AM";"1c674ed2-996c-465d-af74-7198cedea4e8"
"Y7583.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:39:55 AM";"69046456-3051-4f23-b286-d97985936e2a"
"Y7583.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:38:39 AM";"7d5eee95-69cf-4a05-8a88-3a7d306a165c"
"Y7582.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:37:57 AM";"28be1149-9e6b-4f61-92ec-cf37962195a0"
"Y7582.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:31:35 AM";"b6f2a2e0-790e-48b3-b321-bed57cb01d7e"
"Y7581.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:30:39 AM";"78316d04-3715-422a-83ee-153e3efb05ce"
"Y7581.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:38:25 AM";"35d4c2fd-7c6d-41bc-954d-9a86b0cebb42"
"Y7580.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:35:28 AM";"1713d71a-fe05-4e70-bdf2-02498c86e351"
"Y7580.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:34:19 AM";"1388ea34-8780-45cb-8867-4bd0221bc05c"
"Y74911.vsd";"File";"883259";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:11 AM";"6376aa2f-cb27-4f80-8ded-58f4b1d02b42"
"Y7491.vsd";"File";"883474";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:48 AM";"a552c38c-1efe-4d72-b7db-1570cd29b61a"
"Y7414.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:29:57 AM";"9eb3d4a8-a0ff-4f8b-8b7a-708e088d1f51"
"Y7413.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:29:46 AM";"dc58fe50-20a0-4c7d-931d-5bd753cb2977"
"Y7413.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:37:14 AM";"15d019fc-ef0e-4ca0-9721-b2aa54cdf2d7"
"Y7412.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:30:07 AM";"a82538f7-18db-40c9-bac0-9bc900969623"
"Y7411.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:34:13 AM";"90ba4021-7065-4614-8ad3-d57f01ae2eb4"
"Y7411.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:31:26 AM";"04ac55e1-500a-49ea-b14e-b685d68be943"
"Y73691.vsd";"File";"883259";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:16 AM";"9f8a299f-7612-446c-9ae6-eb344312233e"
"Y7369.vsd";"File";"883486";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:55:14 AM";"da3527b6-2091-4684-b227-f09406004126"
"Y73681.vsd";"File";"875066";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:09 AM";"86f3acf9-6121-44b6-9177-57177de6e76e"
"Y7368.vsd";"File";"875285";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:55:20 AM";"c89f2117-c3b1-4c4e-ba90-c44e6e804289"
"Y73671.vsd";"File";"875067";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:15 AM";"933f8f6c-72e7-4e3b-b52e-718db54fcf80"
"Y7367.vsd";"File";"875286";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:54:59 AM";"ed9477ba-27de-4f4d-a702-cc8357f0b3ba"
"Y73661.vsd";"File";"905786";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:14 AM";"9625ee28-b1e0-4946-a2ef-ea3aa5dce845"
"Y7366.vsd";"File";"906009";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:43 AM";"840b914e-142a-4354-9a0d-bd8a46c622ca"
"Y73651.vsd";"File";"905790";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:06 AM";"dc9ee0cc-98c0-48f5-b439-551f3896eb0f"
"Y7365.vsd";"File";"906008";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:45 AM";"aded4225-cc62-4d2a-93a8-65ccbaa491de"
"Y73631.vsd";"File";"875063";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:02 AM";"15d2e2c7-1734-4c02-b189-0c659d22d46e"
"Y7363.vsd";"File";"875288";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:53 AM";"5b907fb1-ae1d-4068-9959-a5d5c40a8335"
"Y73621.vsd";"File";"883260";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:10 AM";"72434124-980b-44ec-82f1-273241ffed0e"
"Y7362.vsd";"File";"883479";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:47 AM";"995c1f4c-a335-4673-8692-c027171ca0a0"
"Y73611.vsd";"File";"883261";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:10 AM";"b6e19bbc-7900-4331-9235-c53a2d0bd7a7"
"Y7361.vsd";"File";"883477";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:45 AM";"5fb842f2-4707-464b-ba19-d953928b6f6e"
"Y73601.vsd";"File";"875066";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:11 AM";"09921f77-58e3-4c57-8a41-09ebb5b4b9af"
"Y7360.vsd";"File";"875285";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:46 AM";"31e64e69-00f0-4d9a-9bb9-72a1254a4788"
"Y7326.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:31:22 AM";"a32ebb25-e41e-4072-b968-574d188c17e0"
"Y7326.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:36:29 AM";"1a04dfea-e34c-4b0f-a44f-97b7ff11ea19"
"Y7325.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:38:24 AM";"0e52d966-0af8-4955-9283-6cfccc8000d4"
"Y7325.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:35:32 AM";"86501791-e6ef-4999-aed0-1fc177d3959b"
"Y7324.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:36:54 AM";"fa750b04-fe1d-4a30-a1cb-414cd4626654"
"Y7324.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:37:10 AM";"4477440f-bd3e-44e2-85a4-c009a4ecf9c4"
"Y7323.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:36:39 AM";"9a161d58-6de8-4540-a8db-bc7290daf440"
"Y7322.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:38:37 AM";"e2789f52-94b7-49e7-b695-d4d01b8f72a8"
"Y7321.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:31:25 AM";"88f85028-40e3-45d5-9159-d3e278b991cc"
"Y72941.vsd";"File";"875094";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:12 AM";"fb68053a-be01-4c21-be27-c021ebf58d7f"
"Y7294.vsd";"File";"875313";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:38 AM";"aff7ac42-9d5d-4970-8923-3777c2b4c836"
"Y72931.vsd";"File";"875068";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:08 AM";"996fcec3-ddb8-464f-bb0f-adb2873f10fe"
"Y7293.vsd";"File";"875285";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:38 AM";"646ffa3a-44e3-4c6c-b3f3-fe6991f7fe06"
"Y72921.vsd";"File";"883257";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:00 AM";"bdd677fc-8292-40c2-a756-480f7116cd2e"
"Y7292.vsd";"File";"883475";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:40 AM";"8f38452b-8f20-4ef6-8846-f200707341b4"
"Y72911.vsd";"File";"875067";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:03 AM";"5be5bc34-8f5b-4b66-afcc-b2bfa5702197"
"Y7291.vsd";"File";"875289";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:34 AM";"f2d3662b-3a90-4f1d-9063-343f540830ab"
"Y72901.vsd";"File";"875068";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:01 AM";"f7facbbe-1bcc-43e4-bad7-b0e8f085ef92"
"Y7290.vsd";"File";"875287";"FirstStageRecycleBin";"sites/4305DigitalDocuments/StagingArea/Set_0000005422/4305-JK-DD-V32000DW1513001";"Federica Napoleoni - Engraph Italia Srl";"1/5/2024 8:52:34 AM";"d7cd60d1-24f3-4e69-9851-1c43a837ad98"
"Y7120.vsd";"ListItem";"800";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:36:46 AM";"60da1574-31ac-47f9-9d11-2f2d6acd8391"
"Y7120.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:36:33 AM";"7d47d9da-c18e-443d-9955-133c1a6bf2e0"
"Y7119.vsd";"ListItem";"736";"FirstStageRecycleBin";"sites/4305DigitalDocuments/Lists/Registry_ImportFromStagingArea";"System Account";"1/10/2024 4:32:40 AM";"e4668675-c8cd-42ba-954a-4fcb5060768f"
