"Title";"ItemType";"Size";"ItemState";"DirName";"DeletedByName";"DeletedDate";"Id"
"YZ-RV-2122-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:30:09 AM";"f1ede8e5-ea3f-429f-a6d9-3ccd1af98b0c"
"YZ-RV-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:35 AM";"e260a2cf-8bd9-437a-8f79-d11ac11c974e"
"YZ-RV-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:34 AM";"51d47a76-f50f-4910-8780-233a9ac20260"
"YZ-RT-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:23:47 AM";"95eae026-b14c-463a-a041-b30c0aed0859"
"YZ-RT-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:23:46 AM";"a41df349-49ab-41a1-ab3e-e00b66e3b3f9"
"YZ-PL-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:24:28 AM";"09144257-a772-4de6-91e7-c2d1a6d13084"
"YZ-PL-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:24:27 AM";"fd9da0f8-a65d-4966-9807-9ba2df6e0471"
"YZ-PC-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:24:27 AM";"a61f1102-36f3-4f54-9e13-50730595cedb"
"YZ-PC-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:24:27 AM";"ec358f06-fd41-4bea-b171-e78186fbe83b"
"YZ-MX-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:24:28 AM";"e7cb517e-1c90-43b2-b424-64361f8424a7"
"YZ-MX-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:24:28 AM";"9d9fe083-3c29-4b48-9df0-47263ce91eed"
"YZ-LE-50-IFA-IFI";"ListItem";"338";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:37:05 AM";"573a707a-4d30-4a7c-be26-4f0eed815830"
"YZ-LE-50-IFA-IFA";"ListItem";"236";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:37:05 AM";"f2f7c436-5c98-4f12-b57f-dabb9f345d0e"
"YZ-LE-2122-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:29:42 AM";"600506c9-5f14-4121-98dc-ede4c206104b"
"YZ-LE-2122-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:29:41 AM";"f2706e67-e238-484f-8121-83ab4ca30ebf"
"YZ-LE-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:24:39 AM";"e9cbe996-a293-48a8-b184-8a29a4fb691f"
"YZ-LE-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:24:39 AM";"c80ce598-623f-4c13-87c9-975f2e52d77f"
"YZ-LD-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:24:28 AM";"cfdaed6e-83fb-4bfe-bf78-ecade6b34934"
"YZ-LD-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:24:28 AM";"0377e164-d59f-4bce-abe2-e76073c8f049"
"XZ-WR-2050-IFI-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:45 AM";"47e6023f-7894-4c6d-8991-576479b0cbea"
"XZ-SG-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:36 AM";"b607c7b9-c8ab-45c8-b04e-81d20d6ec691"
"XZ-SG-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:36 AM";"d0e3db79-079c-44c5-8f4e-63bc8495f972"
"XZ-PQ-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:23:56 AM";"1000438a-5b6b-4dbc-8101-3610a0c01996"
"XZ-PQ-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:23:56 AM";"46d40564-a1c5-40e7-ac7c-10ed0cbf18c5"
"XZ-LE-50-IFI-IFI";"ListItem";"338";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:39:10 AM";"eb7f4cb3-5720-4b43-9e73-5776950d604e"
"XZ-LE-2122-IFI-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:30:10 AM";"f0836887-2b39-4ee8-96bb-4f78d1befa0d"
"XZ-DM-50-IFA-IFI";"ListItem";"338";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:36:33 AM";"7886dede-b14b-4646-bd75-e55ba6208749"
"XZ-DM-50-IFA-IFA";"ListItem";"236";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:36:18 AM";"e5ee62a4-ac98-44f9-8e17-63e48e72fee6"
"XZ-DM-2122-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:29:05 AM";"2dcc7ceb-34be-4b47-95a1-181516b170bf"
"XZ-DM-2122-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:29:05 AM";"6ab9089f-8e7e-4ca9-af91-79e03aef5780"
"XZ-DM-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:21 AM";"9660ef45-c351-4602-8984-2210ce51d4b2"
"XZ-DM-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:21 AM";"6a0a02f0-ea02-49da-8606-408dc039a16b"
"XZ-DG-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:34 AM";"2b9f438a-590b-4a08-85e2-8e760fcc4348"
"XZ-DG-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:34 AM";"8fc0dceb-c928-4f63-942c-89055088fa68"
"XZ-DE-50-IFA-IFI";"ListItem";"338";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:39:08 AM";"1e3d50b3-929b-4202-9e0a-54a354d7a18e"
"XZ-DE-50-IFA-IFA";"ListItem";"236";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:39:08 AM";"cb5abc80-45bc-4183-9c6e-46c0112a2b4b"
"XZ-DE-2122-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:30:09 AM";"95a3f8e6-f7d8-4360-93c7-3e5357c5eeed"
"XZ-DE-2122-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:30:09 AM";"e3313820-c381-4dd2-ac2f-eef1a3a62f91"
"XZ-DA-50-IFA-IFI";"ListItem";"338";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:36:34 AM";"334ac22f-6881-4e11-b942-cb6e9f10c782"
"XZ-DA-50-IFA-IFA";"ListItem";"236";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:36:34 AM";"0df354ba-3ffb-4809-a3c0-7f88b63a2998"
"XZ-DA-2122-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:29:06 AM";"98e1f36b-e3da-4a8d-be27-dd8f365fb44a"
"XZ-DA-2122-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:29:06 AM";"ef9f18e4-de3f-467a-91f6-c3c183d0df24"
"XX-DG-50-IFA-IFI";"ListItem";"338";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:39:08 AM";"47c01ceb-17e6-4142-a96c-bf0c4cfb9aed"
"XX-DG-50-IFA-IFA";"ListItem";"236";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:39:08 AM";"2cef84c5-7201-4430-adaa-2baf7af64f07"
"XX-DG-2122-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:30:08 AM";"8f42e10a-e176-4a32-b004-c33e26aa2811"
"XX-DG-2122-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:30:08 AM";"44a00ceb-b40f-4b12-bbd5-a699aa304938"
"XX-DG-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:34 AM";"3f171ee7-6bbe-4c52-a356-c30d68f2fb85"
"XX-DG-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:34 AM";"84159d98-5963-42f5-9aae-afe3a5dd2006"
"XX-DE-50-IFA-IFI";"ListItem";"338";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:37:54 AM";"a3457d39-52ba-4aee-bba3-77bcb01c09ac"
"XX-DE-50-IFA-IFA";"ListItem";"236";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:37:54 AM";"67eee9e0-9d7d-4235-87e4-b13ebc470c1b"
"XX-DE-2122-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:30:08 AM";"b6e7feb6-463c-417c-aec5-b40e45d74260"
"XX-DE-2122-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:30:08 AM";"b4f3ccaf-325c-47c9-82e1-547f0f45d078"
"XX-DE-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:37 AM";"0ab81095-fc77-4dd6-9e72-50b949579f53"
"XX-DE-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:37 AM";"0f45144e-d1e4-4326-b840-d7127aa9256a"
"XX-BE-2050-IFI-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:37 AM";"40467814-4e8d-4434-bdc3-79948cf2487f"
"XW-PQ-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:23:56 AM";"7c8a8ff8-c3a7-453d-9f8f-c80f76d15915"
"XW-PQ-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:23:56 AM";"a12af1a4-8f40-4e25-9971-b17ccd6beeb6"
"XL-WR-2050-IFI-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:44 AM";"44f151ed-ab3b-47fe-989e-7f749cca47c6"
"XL-SG-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:35 AM";"a045116c-28e8-4be7-aad8-938af93473b2"
"XL-SG-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:35 AM";"281d3f2a-5256-49ed-94bc-c79ff3c83c7a"
"XL-PQ-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:23:56 AM";"1c6b7fe9-1b96-4d56-ab53-3ae01dd4e06c"
"XL-PQ-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:23:56 AM";"423e6032-dcb5-4ba2-9361-d3c4c549a2ef"
"XH-SW-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:36 AM";"14d1d8dd-ab85-4641-b841-1f0ce05163df"
"XH-SW-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:36 AM";"cdc6866c-d1bc-4873-b0fb-7d110d638e1d"
"XH-ST-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:36 AM";"a292e138-3b44-40a3-ae31-eaee2aeeda76"
"XH-ST-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:36 AM";"ae7079b4-b7e3-48cf-8509-5afda48facda"
"XH-SS-2050-IFI-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:45 AM";"1206b4b5-7c63-4655-8848-af101ee880f8"
"XH-SL-2050-IFI-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:36 AM";"e94bdfdf-a891-46e6-925a-2ef0a57a4b48"
"XH-SL-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:35 AM";"e06a3a00-8699-4c7f-ace8-f6791247984b"
"XH-SL-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:35 AM";"4201c3df-0844-4f85-86b1-6023cbcb402c"
"XH-SG-2050-IFA-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:35 AM";"df7e2bf0-6715-4de1-bf73-8d811207e769"
"XH-SG-2050-IFA-IFA";"ListItem";"244";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:35 AM";"544cda09-f5e9-4518-bc04-6cc1f45a9341"
"XH-SE-2050-IFI-IFI";"ListItem";"346";"FirstStageRecycleBin";"sites/4355DigitalDocuments/Lists/Disciplines";"Galimberti Valeria";"11/17/2023 9:28:37 AM";"a605bda7-28c6-4545-bf95-d584f20d228a"
