Timestamp;Type;ListName;TCM_DN;Rev;Action;Value
2024-01-17 16:01:16;[SUCCESS];DocumentList;4300-KK-DG-680280001;L;DELETED;;8462;
2024-01-17 16:01:18;[SUCCESS];DocumentList;4300-KK-DG-630U02600;L;DELETED;;8461;
2024-01-17 16:01:19;[SUCCESS];DocumentList;4300-KK-DG-630U01603;L;DELETED;;8460;
2024-01-17 16:01:19;[WARNING];DocumentList;4300-KK-DG-630U01601;NOT FOUND
2024-01-17 16:01:20;[WARNING];DocumentList;4300-KK-DG-650280001;NOT FOUND
2024-01-17 16:01:20;[WARNING];DocumentList;4300-KK-DG-680280003;NOT FOUND
2024-01-17 16:01:20;[WARNING];DocumentList;4300-KK-DG-630U01602;NOT FOUND
2024-01-17 16:01:20;[WARNING];DocumentList;4300-KK-DG-650281001;NOT FOUND
2024-01-17 16:01:21;[WARNING];DocumentList;4300-KK-DG-630281001;NOT FOUND
2024-01-17 16:01:21;[WARNING];DocumentList;4300-KK-DG-610U03605;NOT FOUND
2024-01-17 16:01:21;[WARNING];DocumentList;4300-KK-DG-630280511;NOT FOUND
2024-01-17 16:01:23;[SUCCESS];DocumentList;4300-KK-DG-630280001;L;DELETED;;8450;
2024-01-17 16:01:24;[SUCCESS];DocumentList;4300-KK-DG-610U03601;L;DELETED;;8449;
2024-01-17 16:01:26;[SUCCESS];DocumentList;4300-KK-DG-610U02607;L;DELETED;;8448;
2024-01-17 16:01:28;[SUCCESS];DocumentList;4300-KK-DG-610U02605;L;DELETED;;8447;
2024-01-17 16:01:30;[SUCCESS];DocumentList;4300-KK-DG-610U03603;L;DELETED;;8446;
2024-01-17 16:01:31;[SUCCESS];DocumentList;4300-KK-DG-610U02603;L;DELETED;;8445;
2024-01-17 16:01:33;[SUCCESS];DocumentList;4300-KK-DG-610281005;L;DELETED;;8444;
2024-01-17 16:01:35;[SUCCESS];DocumentList;4300-KK-DG-610U01607;L;DELETED;;8443;
2024-01-17 16:01:37;[SUCCESS];DocumentList;4300-KK-DG-610282005;L;DELETED;;8442;
2024-01-17 16:01:39;[SUCCESS];DocumentList;4300-KK-DG-610U02601;L;DELETED;;8441;
2024-01-17 16:01:40;[SUCCESS];DocumentList;4300-KK-DG-610282001;L;DELETED;;8440;
2024-01-17 16:01:42;[SUCCESS];DocumentList;4300-KK-DG-610281007;L;DELETED;;8439;
2024-01-17 16:01:44;[SUCCESS];DocumentList;4300-KK-DG-610U01605;L;DELETED;;8438;
2024-01-17 16:01:45;[SUCCESS];DocumentList;4300-KK-DG-610U01601;L;DELETED;;8437;
2024-01-17 16:01:47;[SUCCESS];DocumentList;4300-KK-DG-610282003;L;DELETED;;8436;
2024-01-17 16:01:49;[SUCCESS];DocumentList;4300-KK-DG-610U01603;L;DELETED;;8435;
2024-01-17 16:01:51;[SUCCESS];DocumentList;4300-KK-DG-610280003;L;DELETED;;8433;
2024-01-17 16:01:52;[SUCCESS];DocumentList;4300-KK-DG-610280007;L;DELETED;;8432;
2024-01-17 16:01:54;[SUCCESS];DocumentList;4300-KK-DG-610280005;L;DELETED;;8430;
2024-01-17 16:01:56;[SUCCESS];DocumentList;4300-KK-DG-610280001;L;DELETED;;8429;
2024-01-17 16:01:58;[SUCCESS];DocumentList;4300-KK-DG-610281001;L;DELETED;;8427;
2024-01-17 16:01:58;[WARNING];DocumentList;4300-KK-DG-600U01600;NOT FOUND
2024-01-17 16:02:00;[SUCCESS];DocumentList;4300-KK-DG-610281003;L;DELETED;;8425;
2024-01-17 16:02:01;[SUCCESS];DocumentList;4300-KK-DG-560U01603;L;DELETED;;8424;
2024-01-17 16:02:03;[SUCCESS];DocumentList;4300-KK-DG-540U01602;L;DELETED;;8423;
2024-01-17 16:02:05;[SUCCESS];DocumentList;4300-KK-DG-540280001;L;DELETED;;8422;
2024-01-17 16:02:07;[SUCCESS];DocumentList;4300-KK-DG-540281001;L;DELETED;;8418;
2024-01-17 16:02:09;[SUCCESS];DocumentList;4300-KK-DG-540U01601;L;DELETED;;8416;
2024-01-17 16:02:09;[WARNING];DocumentList;4300-KK-DG-560280003;NOT FOUND
2024-01-17 16:02:11;[SUCCESS];DocumentList;4300-KK-DG-128U07604;L;DELETED;;8414;
2024-01-17 16:02:13;[SUCCESS];DocumentList;4300-KK-DG-128U07602;L;DELETED;;8413;
2024-01-17 16:02:14;[SUCCESS];DocumentList;4300-KK-DG-128U07605;L;DELETED;;8412;
2024-01-17 16:02:16;[SUCCESS];DocumentList;4300-KK-DG-128U07601;L;DELETED;;8411;
2024-01-17 16:02:18;[SUCCESS];DocumentList;4300-KK-DG-128U07606;L;DELETED;;8410;
2024-01-17 16:02:20;[SUCCESS];DocumentList;4300-KK-DG-128U06602;L;DELETED;;8408;
2024-01-17 16:02:22;[SUCCESS];DocumentList;4300-KK-DG-128U07603;L;DELETED;;8407;
2024-01-17 16:02:23;[SUCCESS];DocumentList;4300-KK-DG-128U06603;L;DELETED;;8406;
2024-01-17 16:02:25;[SUCCESS];DocumentList;4300-KK-DG-128U06601;L;DELETED;;8405;
2024-01-17 16:02:27;[SUCCESS];DocumentList;4300-KK-DG-128U05601;L;DELETED;;8404;
2024-01-17 16:02:29;[SUCCESS];DocumentList;4300-KK-DG-128U05603;L;DELETED;;8403;
2024-01-17 16:02:31;[SUCCESS];DocumentList;4300-KK-DG-128U03604;L;DELETED;;8402;
2024-01-17 16:02:33;[SUCCESS];DocumentList;4300-KK-DG-128U04601;L;DELETED;;8401;
2024-01-17 16:02:34;[SUCCESS];DocumentList;4300-KK-DG-128U05602;L;DELETED;;8400;
2024-01-17 16:02:36;[SUCCESS];DocumentList;4300-KK-DG-128U04602;L;DELETED;;8399;
2024-01-17 16:02:38;[SUCCESS];DocumentList;4300-KK-DG-128U03601;L;DELETED;;8398;
2024-01-17 16:02:40;[SUCCESS];DocumentList;4300-KK-DG-128U03605;L;DELETED;;8397;
2024-01-17 16:02:42;[SUCCESS];DocumentList;4300-KK-DG-128U03603;L;DELETED;;8396;
2024-01-17 16:02:44;[SUCCESS];DocumentList;4300-KK-DG-128U03602;L;DELETED;;8395;
2024-01-17 16:02:45;[SUCCESS];DocumentList;4300-KK-DG-128U02601;L;DELETED;;8394;
2024-01-17 16:02:47;[SUCCESS];DocumentList;4300-KK-DG-128U00604;L;DELETED;;8393;
2024-01-17 16:02:49;[SUCCESS];DocumentList;4300-KK-DG-128U02603;L;DELETED;;8392;
2024-01-17 16:02:51;[SUCCESS];DocumentList;4300-KK-DG-128U01603;L;DELETED;;8391;
2024-01-17 16:02:52;[SUCCESS];DocumentList;4300-KK-DG-128U02604;L;DELETED;;8390;
2024-01-17 16:02:54;[SUCCESS];DocumentList;4300-KK-DG-128U02602;L;DELETED;;8389;
2024-01-17 16:02:56;[SUCCESS];DocumentList;4300-KK-DG-128U01601;L;DELETED;;8388;
