Timestamp;Type;ListName;ID/Doc;Action;Key;Value;OldValue
2024-01-22 15:38:45;[SUCCESS];DocumentList;4300-AA-CS-540280011;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:38:48;[SUCCESS];DocumentList;4300-AA-CS-610280012;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:38:50;[SUCCESS];DocumentList;4300-AA-DC-610280095;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:38:52;[SUCCESS];DocumentList;4300-AA-DC-610280089;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:38:55;[SUCCESS];DocumentList;4300-AA-DC-610280088;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:38:57;[SUCCESS];DocumentList;4300-AA-DC-610280086;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:00;[SUCCESS];DocumentList;4300-AA-DC-610280084;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:02;[SUCCESS];DocumentList;4300-AA-DC-610280081;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:04;[SUCCESS];DocumentList;4300-AA-DC-610280081;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:07;[SUCCESS];DocumentList;4300-AA-DC-610280084;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:09;[SUCCESS];DocumentList;4300-AA-DC-610280086;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:11;[SUCCESS];DocumentList;4300-AA-DC-610280088;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:14;[SUCCESS];DocumentList;4300-AA-DC-610280089;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:16;[SUCCESS];DocumentList;4300-AA-DC-610280095;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:19;[SUCCESS];DocumentList;4300-AA-CS-610280012;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:21;[SUCCESS];DocumentList;4300-AA-DC-650280018;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:23;[SUCCESS];DocumentList;4300-AA-DC-650280018;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:26;[SUCCESS];DocumentList;4300-AA-DC-990400506;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:28;[SUCCESS];DocumentList;4300-AA-DC-990400505;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:30;[SUCCESS];DocumentList;4300-AA-DC-990400504;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:33;[SUCCESS];DocumentList;4300-AA-DC-990400504;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:35;[SUCCESS];DocumentList;4300-AA-DC-990400505;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:37;[SUCCESS];DocumentList;4300-AA-DC-990400506;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:40;[SUCCESS];DocumentList;4300-AA-CS-610280008;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:42;[SUCCESS];DocumentList;4300-AA-CS-610280008;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:45;[SUCCESS];DocumentList;4300-AA-DC-630281012;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:47;[SUCCESS];DocumentList;4300-AA-DC-630281011;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:49;[SUCCESS];DocumentList;4300-AA-DC-630282130;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:52;[SUCCESS];DocumentList;4300-AA-DC-630282129;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:54;[SUCCESS];DocumentList;4300-AA-DC-630282128;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:39:56;[SUCCESS];DocumentList;4300-AA-DC-630282128;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:40:00;[SUCCESS];DocumentList;4300-AA-DC-630282129;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:40:03;[SUCCESS];DocumentList;4300-AA-DC-630282130;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:40:05;[SUCCESS];DocumentList;4300-AA-DC-630281011;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:40:09;[SUCCESS];DocumentList;4300-AA-DC-630281012;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:40:11;[SUCCESS];DocumentList;4300-AA-DC-650281002;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:40:14;[SUCCESS];DocumentList;4300-AA-DC-650281002;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:40:16;[SUCCESS];DocumentList;4300-AA-CS-610280007;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:40:18;[SUCCESS];DocumentList;4300-AA-CS-610280007;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:40:21;[SUCCESS];DocumentList;4300-AA-DC-650280011;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:40:23;[SUCCESS];DocumentList;4300-AA-DC-650280010;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:40:25;[SUCCESS];DocumentList;4300-AA-DC-650280010;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:40:27;[SUCCESS];DocumentList;4300-AA-DC-650280011;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:40:29;[SUCCESS];DocumentList;4300-NN-DA-870291135;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:40:32;[SUCCESS];DocumentList;4300-NN-DA-870291135;L;UPDATED
ReasonForIssue: Issued for Cancellation
Previous: Started
2024-01-22 15:40:32;[ERROR];DocumentList;4300-SZ-CH-PUX000001;;NOT FOUND
2024-01-22 15:40:32;[ERROR];DocumentList;4300-SZ-CH-PUX000001;;NOT FOUND
