Timestamp;Type;ListName;ID/Doc;Action;Key;Value;OldValue
2024-01-13 00:00:02;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000022-01;H2;UPDATED
EDMS TCM Client TR Date: 28-Dec-2023
Previous: 01;12;2024 00:00:00
2024-01-13 00:00:05;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000022-01;H2;UPDATED
EDMS TCM Client TR Date: 28-Dec-2023
Previous: 01;12;2024 00:00:00
2024-01-13 00:00:09;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000022-02;H2;UPDATED
EDMS TCM Client TR Date: 29-Dec-2023
Previous: 01;15;2024 00:00:00
2024-01-13 00:00:14;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000027-01;H2;UPDATED
EDMS TCM Client TR Date: 29-Dec-2023
Previous: 01;15;2024 00:00:00
2024-01-13 00:00:18;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000033-01;H2;UPDATED
EDMS TCM Client TR Date: 29-Dec-2023
Previous: 01;15;2024 00:00:00
2024-01-13 00:00:21;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000033-02;H2;UPDATED
EDMS TCM Client TR Date: 28-Dec-2023
Previous: 01;12;2024 00:00:00
2024-01-13 00:00:25;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000033-02;H2;UPDATED
EDMS TCM Client TR Date: 28-Dec-2023
Previous: 01;12;2024 00:00:00
2024-01-13 00:00:30;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000033-02;H2;UPDATED
EDMS TCM Client TR Date: 28-Dec-2023
Previous: 01;12;2024 00:00:00
2024-01-13 00:00:34;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000033-02;H2;UPDATED
EDMS TCM Client TR Date: 28-Dec-2023
Previous: 01;12;2024 00:00:00
2024-01-13 00:00:37;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000033-03;H2;UPDATED
EDMS TCM Client TR Date: 29-Dec-2023
Previous: 01;15;2024 00:00:00
2024-01-13 00:00:40;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000034-01;H2;UPDATED
EDMS TCM Client TR Date: 28-Dec-2023
Previous: 01;12;2024 00:00:00
2024-01-13 00:00:45;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000034-01;H2;UPDATED
EDMS TCM Client TR Date: 28-Dec-2023
Previous: 01;12;2024 00:00:00
2024-01-13 00:00:49;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000034-01;H2;UPDATED
EDMS TCM Client TR Date: 28-Dec-2023
Previous: 01;12;2024 00:00:00
2024-01-13 00:00:52;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000034-01;H2;UPDATED
EDMS TCM Client TR Date: 28-Dec-2023
Previous: 01;12;2024 00:00:00
2024-01-13 00:00:56;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000035-01;H2;UPDATED
EDMS TCM Client TR Date: 28-Dec-2023
Previous: 01;12;2024 00:00:00
2024-01-13 00:00:59;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000035-01;H2;UPDATED
EDMS TCM Client TR Date: 28-Dec-2023
Previous: 01;12;2024 00:00:00
2024-01-13 00:01:03;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000035-01;H2;UPDATED
EDMS TCM Client TR Date: 28-Dec-2023
Previous: 01;12;2024 00:00:00
2024-01-13 00:01:06;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000035-01;H2;UPDATED
EDMS TCM Client TR Date: 28-Dec-2023
Previous: 01;12;2024 00:00:00
2024-01-13 00:01:09;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000036-01;H2;UPDATED
EDMS TCM Client TR Date: 28-Dec-2023
Previous: 01;12;2024 00:00:00
2024-01-13 00:01:13;[SUCCESS];Client Document List;4422-VZ-DM-MM5151000036-01;H2;UPDATED
EDMS TCM Client TR Date: 28-Dec-2023
