Timestamp;Type;ListName;ID/Doc;Action;Key;Value;OldValue
2024-01-18 14:42:32;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA01;AA;UPDATED
Enable Review Client: FALSE
Previous: 
2024-01-18 16:07:08;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA01;AA;UPDATED
VD_EnableReviewClient: 0
Previous: 
2024-01-18 16:07:10;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA01;AA;UPDATED
VD_EnableReviewClient: 0
Previous: 
2024-01-18 16:17:25;[ERROR];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA01;;NOT FOUND
2024-01-18 16:17:26;[ERROR];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA02;;NOT FOUND
2024-01-18 16:17:26;[ERROR];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA03;;NOT FOUND
2024-01-18 16:17:26;[ERROR];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA04;;NOT FOUND
2024-01-18 16:17:26;[ERROR];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA05;;NOT FOUND
2024-01-18 16:17:26;[ERROR];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA06;;NOT FOUND
2024-01-18 16:17:26;[ERROR];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA07;;NOT FOUND
2024-01-18 16:17:26;[ERROR];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA08;;NOT FOUND
2024-01-18 16:17:26;[ERROR];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA09;;NOT FOUND
2024-01-18 16:17:27;[ERROR];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA10;;NOT FOUND
2024-01-18 16:17:27;[ERROR];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA11;;NOT FOUND
2024-01-18 16:17:27;[ERROR];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA12;;NOT FOUND
2024-01-18 16:17:27;[ERROR];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA13;;NOT FOUND
2024-01-18 16:19:12;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA01;;UPDATED
VD_EnableReviewClient: 0
Previous: False
2024-01-18 16:19:14;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA01;;UPDATED
VD_EnableReviewClient: 0
Previous: False
2024-01-18 16:19:15;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA01;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:17;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA01;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:19;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA02;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:22;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA02;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:24;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA02;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:25;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA02;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:27;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA03;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:29;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA03;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:31;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA03;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:33;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA03;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:35;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA04;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:37;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA04;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:39;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA04;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:41;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA04;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:43;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA05;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:45;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA05;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:47;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA05;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:49;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA05;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:51;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA06;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:53;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA06;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:54;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA06;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:56;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA06;;UPDATED
VD_EnableReviewClient: 0
Previous: True
2024-01-18 16:19:58;[SUCCESS];Vendor Documents List;4355-AI-VD-AE1455521I10PR001IA07;;UPDATED
VD_EnableReviewClient: 0
