"FlowId";"DisplayName";"FlowUrl";"Status";"CreatedTime";"ModifiedTime";"SolutionId";"TriggerConnectorType";"TriggerAction";"TriggerUri"
"a8c03931-fd8f-445d-90d6-7c7a35500035";"VDM 43P4 - WRITE EXCEL DATA - BATCH [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/a8c03931-fd8f-445d-90d6-7c7a35500035/details";"Stopped";"5/11/2023 9:56:11 AM";"11/16/2023 2:50:11 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"f59d4cf4-66e5-4cfc-945f-b2de629e5063";"VDM 43P4 - Vendor Correspondence [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/f59d4cf4-66e5-4cfc-945f-b2de629e5063/details";"Stopped";"5/30/2022 7:29:47 AM";"11/16/2023 2:50:07 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"3c6c36eb-cca7-448c-b72c-06595794bb24";"VDM 43P4 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/3c6c36eb-cca7-448c-b72c-06595794bb24/details";"Stopped";"4/21/2023 12:29:22 PM";"11/16/2023 2:50:03 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"6b492eec-f8f8-4602-9561-2de786dd63d9";"VDM 43P4 - ROUTING EXCEL [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/6b492eec-f8f8-4602-9561-2de786dd63d9/details";"Stopped";"5/30/2022 7:28:44 AM";"11/16/2023 2:49:56 PM";"N/A";"SharePoint";"Request";"N/A"
"585b475c-7ff3-4a2d-a828-70418f45fdc0";"VDM 43P4 - Document Structure  - New VDL Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/585b475c-7ff3-4a2d-a828-70418f45fdc0/details";"Stopped";"4/21/2023 12:19:19 PM";"11/16/2023 2:49:45 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"f52bbd45-434e-47ae-834a-9388921a2dec";"VDM 43P4 - VALIDATE EXCEL DATA [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/f52bbd45-434e-47ae-834a-9388921a2dec/details";"Stopped";"5/11/2023 9:47:25 AM";"11/16/2023 2:49:27 PM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
"eeac1d69-5238-4286-8e49-3708e99475be";"VDM 43P4 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/eeac1d69-5238-4286-8e49-3708e99475be/details";"Stopped";"5/30/2022 7:25:12 AM";"11/16/2023 2:49:14 PM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"3ffc2daa-f114-473a-8533-af957e6f129b";"VDM 43U4 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/3ffc2daa-f114-473a-8533-af957e6f129b/details";"Stopped";"4/21/2023 12:28:43 PM";"11/16/2023 2:48:13 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"53e658f0-294a-429b-98bf-beeba091112b";"VDM 43U4 - WRITE EXCEL DATA - BATCH [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/53e658f0-294a-429b-98bf-beeba091112b/details";"Stopped";"5/11/2023 9:57:20 AM";"11/16/2023 2:47:59 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"9a556d75-dc06-401c-b675-70d4996eab7d";"VDM 43U4 - VALIDATE EXCEL DATA [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/9a556d75-dc06-401c-b675-70d4996eab7d/details";"Stopped";"5/11/2023 9:52:05 AM";"11/16/2023 2:47:34 PM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
"2e0ae3ff-8631-4152-b453-961e9cf771cd";"VDM 43U4 - Document Structure - New VDL Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/2e0ae3ff-8631-4152-b453-961e9cf771cd/details";"Stopped";"4/21/2023 12:19:06 PM";"11/16/2023 2:47:15 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"c9721a53-92ef-4d4a-8d81-2ed751b80b56";"VDM 43U4 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/c9721a53-92ef-4d4a-8d81-2ed751b80b56/details";"Stopped";"5/30/2022 7:24:38 AM";"11/16/2023 2:47:06 PM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"12f2da8c-c1fa-4e59-9925-dbcd3d1d71b8";"VDM 43X4 - WRITE EXCEL DATA - BATCH [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/12f2da8c-c1fa-4e59-9925-dbcd3d1d71b8/details";"Stopped";"5/11/2023 9:54:52 AM";"11/16/2023 2:45:57 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"bc945fd0-8b2c-485a-a621-0f6e4002e0e8";"VDM 43X4 - Vendor Correspondence [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/bc945fd0-8b2c-485a-a621-0f6e4002e0e8/details";"Stopped";"5/30/2022 7:30:04 AM";"11/16/2023 2:45:49 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"aa1b3c06-66d6-42ab-aa46-adf43ed0089a";"VDM 43X4 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/aa1b3c06-66d6-42ab-aa46-adf43ed0089a/details";"Stopped";"4/21/2023 12:29:06 PM";"11/16/2023 2:45:46 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"af9107a0-aa71-4fb9-8006-447334ffadff";"VDM 43X4 - VALIDATE EXCEL DATA [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/af9107a0-aa71-4fb9-8006-447334ffadff/details";"Stopped";"5/11/2023 9:50:23 AM";"11/16/2023 2:45:37 PM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
"75c6faf7-05ac-4e97-b5b2-4cc16ec0566a";"VDM 43X4 - Document Structure - New VDL Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/75c6faf7-05ac-4e97-b5b2-4cc16ec0566a/details";"Stopped";"4/21/2023 12:18:47 PM";"11/16/2023 2:44:50 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"c9e6fd7a-3315-4edc-8d9c-dfd264fa1029";"VDM 43X4 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/c9e6fd7a-3315-4edc-8d9c-dfd264fa1029/details";"Stopped";"5/30/2022 7:25:27 AM";"11/16/2023 2:44:45 PM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"95da7d46-afbf-4355-aa04-cf2300960b53";"VDM PC11 - Vendor Correspondence [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/95da7d46-afbf-4355-aa04-cf2300960b53/details";"Stopped";"9/14/2023 8:10:23 AM";"11/16/2023 2:25:26 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"e52ae13a-479b-4bd8-bc60-90c86d34639b";"VDM PC11 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/e52ae13a-479b-4bd8-bc60-90c86d34639b/details";"Stopped";"9/14/2023 8:10:53 AM";"11/16/2023 2:25:21 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"fa339b34-63cd-4b07-ba7b-b04210dca4a2";"VDM PC11 - VALIDATE EXCEL DATA [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/fa339b34-63cd-4b07-ba7b-b04210dca4a2/details";"Stopped";"9/14/2023 8:10:00 AM";"11/16/2023 2:25:20 PM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
"5349f3cf-bcf6-42fb-b104-8387077f1717";"VDM PC11 - Planner Tasks Controller V2.0 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/5349f3cf-bcf6-42fb-b104-8387077f1717/details";"Stopped";"9/14/2023 8:10:44 AM";"11/16/2023 2:25:10 PM";"N/A";"Recurrence";"Recurrence";"N/A"
"36958747-13d4-4832-8045-73337d6333a0";"VDM PC11 - Document Structure  - New VDL Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/36958747-13d4-4832-8045-73337d6333a0/details";"Stopped";"9/14/2023 8:09:15 AM";"11/16/2023 2:25:06 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"493bb9e1-815a-4a6b-a07c-fd6503d3124e";"VDM PC11 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/493bb9e1-815a-4a6b-a07c-fd6503d3124e/details";"Stopped";"9/14/2023 8:09:38 AM";"11/16/2023 2:25:03 PM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"e3c6f8ad-eb29-4057-a2b8-509760a3c9c1";"VDM K499 - Vendor Correspondence [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/e3c6f8ad-eb29-4057-a2b8-509760a3c9c1/details";"Stopped";"8/28/2023 8:31:59 AM";"11/16/2023 2:23:43 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"24b1475b-c96b-418d-b7e7-76c9eed86080";"VDM K499 - Document Structure - New VDL Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/24b1475b-c96b-418d-b7e7-76c9eed86080/details";"Stopped";"8/28/2023 8:32:56 AM";"11/16/2023 2:23:36 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"3a6605b7-05a3-4a58-87f8-b56e4036889a";"VDM K499 - WRITE EXCEL DATA - BATCH V.2.1.1 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/3a6605b7-05a3-4a58-87f8-b56e4036889a/details";"Stopped";"8/28/2023 8:32:28 AM";"11/16/2023 2:23:28 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"df02dcb4-fac2-461b-9779-c9ea99a663fc";"VDM K499 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/df02dcb4-fac2-461b-9779-c9ea99a663fc/details";"Stopped";"8/28/2023 8:33:20 AM";"11/16/2023 2:23:15 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"dd88c65c-e8cf-4acf-badc-f16101df9a2a";"VDM K499 - Planner Tasks Controller V2.0 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/dd88c65c-e8cf-4acf-badc-f16101df9a2a/details";"Stopped";"8/28/2023 8:33:43 AM";"11/16/2023 2:22:55 PM";"N/A";"Recurrence";"Recurrence";"N/A"
"1ceaf0cb-73d7-467d-9db7-68fc5060105a";"VDM K499 - VALIDATE EXCEL DATA V.2.1.4 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/1ceaf0cb-73d7-467d-9db7-68fc5060105a/details";"Stopped";"8/28/2023 8:31:37 AM";"11/16/2023 2:22:51 PM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
"ac05aa9a-4947-42a3-a1cf-fb7a6b73b8c2";"VDM K499 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/ac05aa9a-4947-42a3-a1cf-fb7a6b73b8c2/details";"Stopped";"8/28/2023 8:34:15 AM";"11/16/2023 2:22:27 PM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"fd5634e6-ffcc-4a0a-8b63-7f1d2d953744";"VDM K499 - ROUTING EXCEL [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/fd5634e6-ffcc-4a0a-8b63-7f1d2d953744/details";"Stopped";"8/28/2023 8:34:47 AM";"11/16/2023 2:22:13 PM";"N/A";"SharePoint";"Request";"N/A"
"d1564f6b-7a86-4bd4-8bdd-c20656e363e9";"VDM K503 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/d1564f6b-7a86-4bd4-8bdd-c20656e363e9/details";"Stopped";"7/6/2023 8:46:57 AM";"11/16/2023 2:21:36 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"947c9fac-4aa7-4f6d-95f0-7b0c23e4eeff";"VDM K503 - Vendor Correspondence [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/947c9fac-4aa7-4f6d-95f0-7b0c23e4eeff/details";"Stopped";"7/6/2023 8:45:22 AM";"11/16/2023 2:21:30 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"c39a439f-b635-4f74-a34c-532a424b949d";"VDM K503 - VALIDATE EXCEL DATA V.2.1.4 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/c39a439f-b635-4f74-a34c-532a424b949d/details";"Stopped";"7/6/2023 8:46:01 AM";"11/16/2023 2:21:20 PM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
"0e97cc92-6ee3-4ecf-92c7-5850db254909";"VDM K503 - Planner Tasks Controller V2.0 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/0e97cc92-6ee3-4ecf-92c7-5850db254909/details";"Stopped";"7/6/2023 8:43:08 AM";"11/16/2023 2:21:13 PM";"N/A";"Recurrence";"Recurrence";"N/A"
"d886eb34-19cf-42d7-af0f-e9e48a4aac4d";"VDM K503 - Document Structure - New VDL Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/d886eb34-19cf-42d7-af0f-e9e48a4aac4d/details";"Stopped";"7/6/2023 8:44:11 AM";"11/16/2023 2:20:53 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"0abb7f70-6deb-4daa-883a-019cdc51e6ae";"VDM K503 - ROUTING EXCEL [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/0abb7f70-6deb-4daa-883a-019cdc51e6ae/details";"Stopped";"7/6/2023 8:42:30 AM";"11/16/2023 2:20:51 PM";"N/A";"SharePoint";"Request";"N/A"
"ec38becb-461c-4855-b1e6-6de11b788f66";"VDM K503 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/ec38becb-461c-4855-b1e6-6de11b788f66/details";"Stopped";"7/6/2023 8:42:48 AM";"11/16/2023 2:20:47 PM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"ef00441c-e533-4132-bfaf-dee02fe3db65";"VDM K503 - WRITE EXCEL DATA - BATCH V.2.1.1 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/ef00441c-e533-4132-bfaf-dee02fe3db65/details";"Stopped";"7/6/2023 8:45:03 AM";"11/16/2023 2:20:36 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"1ddb879f-94f1-4926-a012-4cbae13b8537";"VDM K484 - Vendor Correspondence [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/1ddb879f-94f1-4926-a012-4cbae13b8537/details";"Stopped";"7/4/2023 3:27:10 PM";"11/16/2023 2:19:38 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"fd3ab5b5-c470-405d-8b53-cc6a65272fda";"VDM K484 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/fd3ab5b5-c470-405d-8b53-cc6a65272fda/details";"Stopped";"7/4/2023 3:28:30 PM";"11/16/2023 2:19:32 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"3475a76a-5df4-461c-ab52-e30d72930d0e";"VDM K484 - VALIDATE EXCEL DATA V.2.1.4 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/3475a76a-5df4-461c-ab52-e30d72930d0e/details";"Stopped";"7/4/2023 3:27:53 PM";"11/16/2023 2:19:12 PM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
"cbbe0fc5-c45a-4a84-8d4f-7e89945492db";"VDM K484 - Document Structure - New VDL Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/cbbe0fc5-c45a-4a84-8d4f-7e89945492db/details";"Stopped";"7/4/2023 3:28:12 PM";"11/16/2023 2:19:05 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"eefa15e0-0d98-4fed-955e-2be7cce25a87";"VDM K484 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/eefa15e0-0d98-4fed-955e-2be7cce25a87/details";"Stopped";"7/4/2023 3:29:09 PM";"11/16/2023 2:18:57 PM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"b379b68a-9f07-4dfe-8766-71c711145565";"VDM K484 - Planner Tasks Controller V2.0 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/b379b68a-9f07-4dfe-8766-71c711145565/details";"Started";"7/4/2023 3:28:49 PM";"11/16/2023 2:18:41 PM";"N/A";"Recurrence";"Recurrence";"N/A"
"2940067b-b6e1-4eae-8360-2a77df4c6a2d";"VDM K484 - WRITE EXCEL DATA - BATCH V.2.1.1 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/2940067b-b6e1-4eae-8360-2a77df4c6a2d/details";"Stopped";"7/4/2023 3:27:32 PM";"11/16/2023 2:18:34 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"29ba6850-a57e-45b0-866c-cf208b9b5231";"VDM K484 - ROUTING EXCEL [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/29ba6850-a57e-45b0-866c-cf208b9b5231/details";"Stopped";"7/4/2023 3:29:27 PM";"11/16/2023 2:18:32 PM";"N/A";"SharePoint";"Request";"N/A"
"a5020d84-435d-4569-b3a6-411a2d979d4e";"VDM K461 - Planner Tasks Controller V2.0 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/a5020d84-435d-4569-b3a6-411a2d979d4e/details";"Stopped";"1/4/2023 9:31:59 AM";"11/16/2023 2:17:18 PM";"N/A";"Recurrence";"Recurrence";"N/A"
"5543b589-0e6b-4c5e-a052-1b7104e468d5";"VDM K461 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/5543b589-0e6b-4c5e-a052-1b7104e468d5/details";"Stopped";"1/4/2023 9:33:07 AM";"11/16/2023 2:17:11 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"ef0f7857-c14d-4f5e-a6f4-0c2fe22e2bd9";"VDM K461 - Vendor Correspondence [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/ef0f7857-c14d-4f5e-a6f4-0c2fe22e2bd9/details";"Stopped";"1/4/2023 9:33:24 AM";"11/16/2023 2:17:07 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"df404ede-95f5-41ce-8565-b94dd17f7285";"VDM K461 - VALIDATE EXCEL DATA [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/df404ede-95f5-41ce-8565-b94dd17f7285/details";"Stopped";"1/4/2023 9:32:22 AM";"11/16/2023 2:16:58 PM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
"c7fc2ddf-247d-4a55-ac89-f30343ada8bb";"VDM K461 - ROUTING EXCEL [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/c7fc2ddf-247d-4a55-ac89-f30343ada8bb/details";"Stopped";"1/4/2023 9:34:17 AM";"11/16/2023 2:16:49 PM";"N/A";"SharePoint";"Request";"N/A"
"7cc72597-9a2b-4404-b392-ca28ac88e6d4";"VDM K461 - Document Structure  - New VDL Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/7cc72597-9a2b-4404-b392-ca28ac88e6d4/details";"Stopped";"1/4/2023 9:33:41 AM";"11/16/2023 2:16:36 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"1311e66b-5c60-4e9f-b715-cd506fdf1738";"VDM K461 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/1311e66b-5c60-4e9f-b715-cd506fdf1738/details";"Stopped";"1/4/2023 9:32:41 AM";"11/16/2023 2:16:06 PM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"52100290-88db-4eab-820f-e63002ef1936";"VDM K461 - WRITE EXCEL DATA - BATCH [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/52100290-88db-4eab-820f-e63002ef1936/details";"Stopped";"1/4/2023 9:33:58 AM";"11/16/2023 2:16:02 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"df46fad4-74f9-43a1-8ec6-5a6aaeaa3d17";"VDM K481 - WRITE EXCEL DATA - BATCH V.2.1.1 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/df46fad4-74f9-43a1-8ec6-5a6aaeaa3d17/details";"Stopped";"4/14/2023 3:26:56 PM";"11/16/2023 2:15:19 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"6d5085ac-66b9-42b6-8f30-647d09023631";"VDM K481 - Vendor Correspondence [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/6d5085ac-66b9-42b6-8f30-647d09023631/details";"Stopped";"4/14/2023 3:26:09 PM";"11/16/2023 2:15:15 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"c3c7cc94-82b4-43dc-b2d7-17925802cf51";"VDM K481 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/c3c7cc94-82b4-43dc-b2d7-17925802cf51/details";"Stopped";"4/14/2023 3:27:43 PM";"11/16/2023 2:15:14 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"6298b93f-cb51-4317-a689-70491aedd163";"VDM K481 - VALIDATE EXCEL DATA V.2.1.4 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/6298b93f-cb51-4317-a689-70491aedd163/details";"Stopped";"4/14/2023 3:26:25 PM";"11/16/2023 2:15:13 PM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
"9ecb0262-0bf9-48d8-b501-11fb455cfaf8";"VDM K481 - ROUTING EXCEL [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/9ecb0262-0bf9-48d8-b501-11fb455cfaf8/details";"Stopped";"4/14/2023 3:26:41 PM";"11/16/2023 2:15:00 PM";"N/A";"SharePoint";"Request";"N/A"
"73e5d62c-5822-4e81-a817-bb61641fbde7";"VDM K481 - Planner Tasks Controller V2.0 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/73e5d62c-5822-4e81-a817-bb61641fbde7/details";"Stopped";"4/14/2023 3:27:27 PM";"11/16/2023 2:14:56 PM";"N/A";"Recurrence";"Recurrence";"N/A"
"4d6264a3-e496-43a6-abfe-3e127d4c82cf";"VDM K481 - Document Structure - New VDL Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/4d6264a3-e496-43a6-abfe-3e127d4c82cf/details";"Stopped";"4/14/2023 3:27:59 PM";"11/16/2023 2:14:52 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"0978a799-c920-4965-97d8-487508d072be";"VDM K481 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/0978a799-c920-4965-97d8-487508d072be/details";"Stopped";"4/14/2023 3:27:13 PM";"11/16/2023 2:14:24 PM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"d5d28e14-8e8b-4361-ab43-d888354681ff";"VDM K482 - Vendor Correspondence [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/d5d28e14-8e8b-4361-ab43-d888354681ff/details";"Stopped";"2/17/2023 1:39:15 PM";"11/16/2023 2:13:49 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"22f7b5d1-3253-4ed4-9b9b-6b6ec0e6e3bb";"VDM K482 - WRITE EXCEL DATA - BATCH [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/22f7b5d1-3253-4ed4-9b9b-6b6ec0e6e3bb/details";"Stopped";"2/17/2023 1:37:14 PM";"11/16/2023 2:13:42 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"afe4b8e2-5fee-43d3-ac7f-cc2d0463229a";"VDM K482 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/afe4b8e2-5fee-43d3-ac7f-cc2d0463229a/details";"Stopped";"2/17/2023 1:38:08 PM";"11/16/2023 2:13:35 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"2ce4e168-8033-4b2a-9f63-b83547bef692";"VDM K482 - VALIDATE EXCEL DATA [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/2ce4e168-8033-4b2a-9f63-b83547bef692/details";"Stopped";"2/17/2023 1:38:31 PM";"11/16/2023 2:13:33 PM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
